application_id,customer_id,branch_id,product_id,application_date,loan_amount_requested,loan_amount_approved,tenure_months,interest_rate,emi_amount,application_status,rejection_reason,risk_category,disbursal_date,loan_status
3041,2459,40,2,2024-10-31,1114000.0,910000.0,48,14.91,25284.48,Approved,,Low,2024-11-15,Closed
3042,3025,6,3,2024-09-26,824000.0,,78,,,Pending,,,,NA
3043,1616,27,1,2024-06-02,2195000.0,,80,,,Rejected,Low Credit Score,,,NA
3044,5686,24,5,2023-12-27,261000.0,247000.0,15,10.79,17675.9,Approved,,High,2024-01-06,Defaulted
3045,5665,24,3,2024-06-24,970000.0,865000.0,31,9.75,31677.26,Approved,,Low,2024-07-15,Closed
3046,1707,12,1,2024-06-10,2405000.0,2072000.0,257,8.63,17709.01,Approved,,High,2024-06-28,Active
3047,5078,47,5,2024-10-06,637000.0,614000.0,32,10.25,22010.43,Approved,,Medium,2024-10-19,Active
3048,1554,35,1,2024-08-30,4218000.0,,201,,,Pending,,,,NA
3049,3545,15,1,2024-11-09,1305000.0,,102,,,Rejected,Unverifiable Employment,,,NA
3050,527,45,5,2023-12-27,773000.0,,10,,,Pending,,,,NA
3051,5279,46,2,2026-05-03,1259000.0,960000.0,28,15.71,41174.24,Approved,,Medium,2026-05-16,Active
3052,215,24,5,2023-07-30,710000.0,577000.0,15,10.19,41131.38,Approved,,Medium,2023-08-09,Defaulted
3053,1850,44,6,2024-08-07,610000.0,553000.0,26,12.58,24410.0,Approved,,Medium,2024-08-13,Closed
3054,824,55,3,2023-11-25,1454000.0,1097000.0,31,9.13,39857.99,Approved,,Low,2023-12-02,Active
3055,4420,9,3,2023-08-14,427000.0,366000.0,79,11.51,6628.92,Approved,,Medium,2023-08-25,Active
3056,2642,15,2,2025-03-22,1332000.0,1162000.0,23,10.58,56038.86,Approved,,Medium,2025-03-26,Active
3057,1079,4,1,2024-04-06,2735000.0,,213,,,Rejected,High Debt-to-Income Ratio,,,NA
3058,5671,46,2,2024-09-21,95000.0,,49,,,Pending,,,,NA
3059,1252,43,3,2025-03-14,801000.0,,69,,,Rejected,Incomplete Documentation,,,NA
3060,2611,33,5,2023-11-21,181000.0,143000.0,18,10.27,8605.95,Approved,,Low,2023-12-07,Closed
3061,4310,36,3,2026-03-02,674000.0,,20,,,Pending,,,,NA
3062,2558,51,3,2024-01-13,1065000.0,,44,,,Rejected,Incomplete Documentation,,,NA
3063,946,7,3,2024-08-03,448000.0,448000.0,65,10.01,8956.89,Approved,,Medium,2024-08-16,Closed
3064,4715,40,4,2025-10-16,2152000.0,1833000.0,153,10.4,21674.31,Approved,,Medium,2025-10-22,Active
3065,940,49,5,2026-02-16,661000.0,553000.0,26,8.39,23335.03,Approved,,Low,2026-03-09,Active
3066,770,32,5,2026-02-16,682000.0,,22,,,Pending,,,,NA
3067,1441,17,3,2026-03-02,857000.0,811000.0,39,9.44,24228.71,Approved,,Medium,2026-03-17,Active
3068,157,2,2,2024-03-03,515000.0,468000.0,60,11.46,10283.14,Approved,,Medium,2024-03-15,Written-Off
3069,1427,17,3,2023-12-08,1126000.0,,55,,,Rejected,Unverifiable Employment,,,NA
3070,1293,36,4,2025-01-29,335000.0,,174,,,Rejected,Unverifiable Employment,,,NA
3071,5629,18,4,2025-04-04,264000.0,218000.0,142,10.15,2643.2,Approved,,Medium,2025-04-25,Active
3072,571,22,5,2024-01-30,724000.0,,12,,,Rejected,Existing Default History,,,NA
3073,3913,9,4,2024-07-16,596000.0,484000.0,87,11.37,8192.56,Approved,,Low,2024-07-26,Active
3074,72,4,4,2023-07-02,1091000.0,,125,,,Rejected,High Debt-to-Income Ratio,,,NA
3075,3528,5,5,2024-10-21,631000.0,,22,,,Rejected,Unverifiable Employment,,,NA
3076,2377,8,3,2025-04-02,1218000.0,,58,,,Rejected,Unverifiable Employment,,,NA
3077,3709,8,1,2023-10-01,2792000.0,,136,,,Rejected,High Debt-to-Income Ratio,,,NA
3078,2711,37,3,2025-01-16,1310000.0,1049000.0,82,11.8,18695.51,Approved,,Medium,2025-01-31,Active
3079,780,23,1,2026-04-09,3926000.0,,247,,,Rejected,Incomplete Documentation,,,NA
3080,4524,38,3,2025-02-23,1465000.0,,24,,,Pending,,,,NA
3081,3646,11,3,2025-12-26,1352000.0,,26,,,Pending,,,,NA
3082,4796,55,2,2024-11-11,566000.0,478000.0,45,11.65,13161.6,Approved,,Low,2024-11-21,Active
3083,4137,9,4,2025-12-06,569000.0,504000.0,69,11.63,10050.9,Approved,,High,2025-12-19,Active
3084,2222,22,2,2023-10-18,1175000.0,1058000.0,36,17.1,37773.26,Approved,,Low,2023-11-01,Closed
3085,3602,33,6,2025-04-05,1130000.0,,89,,,Rejected,High Debt-to-Income Ratio,,,NA
3086,3309,35,3,2026-02-03,445000.0,407000.0,59,11.03,8967.95,Approved,,Medium,2026-02-07,Active
3087,4103,42,1,2024-11-22,4503000.0,3394000.0,195,8.69,32548.23,Approved,,Medium,2024-11-29,Closed
3088,2297,8,2,2023-09-02,1032000.0,849000.0,33,13.85,31083.39,Approved,,Medium,2023-09-11,Active
3089,3512,4,2,2023-11-27,1260000.0,1217000.0,45,17.51,37078.22,Approved,,High,2023-12-14,Active
3090,2543,15,1,2024-10-30,1203000.0,976000.0,111,9.97,13495.8,Approved,,Medium,2024-11-09,Closed
3091,5659,52,1,2024-04-25,2006000.0,,303,,,Withdrawn,,,,NA
3092,5902,31,1,2024-05-04,2366000.0,,196,,,Rejected,High Debt-to-Income Ratio,,,NA
3093,5522,6,3,2023-08-30,818000.0,659000.0,49,11.74,16993.61,Approved,,Medium,2023-09-10,Closed
3094,2248,42,1,2023-09-30,1694000.0,,204,,,Pending,,,,NA
3095,564,44,1,2023-09-24,6340000.0,,163,,,Rejected,Unverifiable Employment,,,NA
3096,2545,47,6,2024-03-20,916000.0,801000.0,107,14.9,13569.07,Approved,,Low,2024-04-09,Closed
3097,886,28,6,2025-12-19,803000.0,,51,,,Rejected,Insufficient Income,,,NA
3098,3165,40,4,2024-11-21,1424000.0,1156000.0,144,11.37,14745.31,Approved,,Low,2024-12-04,Active
3099,3489,53,5,2024-04-01,431000.0,412000.0,24,9.78,18969.9,Approved,,Low,2024-04-18,Closed
3100,13,27,4,2025-07-01,1478000.0,1178000.0,135,11.39,15515.16,Approved,,Low,2025-07-13,Active
3101,3251,29,3,2023-11-04,1081000.0,817000.0,47,9.22,20776.09,Approved,,Low,2023-11-19,Active
3102,4470,15,5,2024-02-27,621000.0,548000.0,32,10.3,19657.29,Approved,,Medium,2024-03-19,Closed
3103,5855,20,1,2024-12-30,1746000.0,1580000.0,237,9.2,14483.44,Approved,,Medium,2025-01-15,Closed
3104,3164,8,4,2025-04-01,2154000.0,1798000.0,87,9.72,28877.06,Approved,,Medium,2025-04-04,Active
3105,3450,28,1,2026-05-30,1319000.0,1233000.0,125,10.38,16178.21,Approved,,Low,2026-06-07,Closed
3106,230,27,5,2023-08-14,327000.0,314000.0,28,9.21,12505.2,Approved,,Medium,2023-08-20,Active
3107,2512,9,1,2024-10-12,1586000.0,1475000.0,219,9.43,14137.12,Approved,,Low,2024-10-22,Written-Off
3108,2479,48,3,2024-03-01,1186000.0,994000.0,26,10.61,42961.32,Approved,,Low,2024-03-15,Active
3109,5659,35,4,2023-09-07,1146000.0,1021000.0,174,9.53,10847.24,Approved,,Low,2023-09-20,Active
3110,358,43,4,2024-11-12,911000.0,885000.0,88,10.43,14430.04,Approved,,Medium,2024-11-17,Active
3111,4992,37,5,2024-09-12,763000.0,,34,,,Rejected,Insufficient Income,,,NA
3112,3478,51,5,2025-04-19,722000.0,647000.0,27,10.7,27069.3,Approved,,Medium,2025-04-30,Active
3113,1296,4,6,2025-07-05,549000.0,434000.0,34,16.0,15959.38,Approved,,Low,2025-07-21,Closed
3114,2666,9,2,2024-10-14,339000.0,,24,,,Rejected,Incomplete Documentation,,,NA
3115,3740,16,4,2025-03-02,390000.0,351000.0,79,9.42,5979.07,Approved,,Low,2025-03-22,Closed
3116,5098,33,3,2023-12-24,1144000.0,1049000.0,83,10.55,17858.77,Approved,,Medium,2024-01-06,Active
3117,5520,30,1,2024-07-22,2103000.0,1887000.0,130,10.21,24049.31,Approved,,Medium,2024-08-05,Active
3118,639,36,5,2024-02-12,338000.0,,25,,,Rejected,Unverifiable Employment,,,NA
3119,5207,26,1,2024-07-10,3103000.0,,125,,,Withdrawn,,,,NA
3120,2500,16,3,2023-07-09,956000.0,852000.0,62,9.82,17576.53,Approved,,Low,2023-07-21,Closed
3121,891,51,1,2024-06-02,1402000.0,,110,,,Rejected,Low Credit Score,,,NA
3122,1171,25,4,2025-07-10,400000.0,,108,,,Rejected,Unverifiable Employment,,,NA
3123,5723,51,1,2024-09-13,3206000.0,,219,,,Withdrawn,,,,NA
3124,2106,35,2,2024-12-11,297000.0,,59,,,Rejected,Low Credit Score,,,NA
3125,2025,31,6,2024-03-05,610000.0,,62,,,Rejected,Unverifiable Employment,,,NA
3126,884,25,6,2024-02-28,1605000.0,1596000.0,103,12.37,25222.92,Approved,,Low,2024-03-13,Closed
3127,1176,49,1,2024-07-07,972000.0,889000.0,147,9.3,10153.9,Approved,,Medium,2024-07-12,Active
3128,2109,17,1,2024-06-14,2268000.0,,285,,,Rejected,High Debt-to-Income Ratio,,,NA
3129,5167,46,3,2025-07-17,1259000.0,,77,,,Withdrawn,,,,NA
3130,3183,3,1,2025-04-25,5384000.0,4955000.0,208,10.4,51499.7,Approved,,Low,2025-05-04,Active
3131,4976,50,6,2026-02-13,473000.0,,49,,,Rejected,Unverifiable Employment,,,NA
3132,3331,38,1,2026-01-28,8998000.0,,290,,,Rejected,Incomplete Documentation,,,NA
3133,118,54,3,2024-12-11,1404000.0,1156000.0,27,10.35,48176.93,Approved,,Medium,2024-12-25,Closed
3134,966,16,6,2023-10-02,721000.0,577000.0,24,11.96,27150.62,Approved,,Medium,2023-10-12,Closed
3135,471,39,6,2025-06-25,563000.0,472000.0,54,14.78,12019.13,Approved,,Medium,2025-07-10,Closed
3136,3007,12,3,2024-09-12,844000.0,824000.0,19,10.05,47091.36,Approved,,Medium,2024-09-27,Active
3137,3022,50,4,2025-02-28,303000.0,,109,,,Rejected,Unverifiable Employment,,,NA
3138,5572,36,3,2025-07-15,729000.0,,77,,,Pending,,,,NA
3139,5998,52,3,2024-12-02,1154000.0,879000.0,66,10.7,17676.85,Approved,,Medium,2024-12-16,Closed
3140,3713,33,2,2025-08-08,1116000.0,1110000.0,20,14.22,62662.96,Approved,,High,2025-08-19,Active
3141,3274,31,2,2024-09-26,1025000.0,,12,,,Rejected,Insufficient Income,,,NA
3142,5231,19,1,2023-08-22,1069000.0,939000.0,283,8.84,7908.11,Approved,,Medium,2023-09-06,Active
3143,3291,43,6,2025-04-19,159000.0,,20,,,Rejected,Unverifiable Employment,,,NA
3144,2636,28,1,2025-08-27,1449000.0,1227000.0,322,8.86,9994.9,Approved,,High,2025-09-02,Closed
3145,1440,6,6,2024-01-16,465000.0,,86,,,Rejected,High Debt-to-Income Ratio,,,NA
3146,5860,14,4,2023-08-07,1297000.0,1165000.0,132,11.42,15537.26,Approved,,High,2023-08-13,Written-Off
3147,4450,40,4,2023-11-26,1429000.0,1106000.0,172,10.0,12126.13,Approved,,Low,2023-12-15,Closed
3148,596,51,5,2023-12-09,399000.0,374000.0,17,7.86,23319.47,Approved,,Low,2023-12-28,Active
3149,4670,11,6,2025-09-09,611000.0,477000.0,119,13.26,7224.61,Approved,,Low,2025-09-14,Active
3150,327,6,5,2025-04-04,565000.0,496000.0,25,10.67,22214.48,Approved,,High,2025-04-19,Defaulted
3151,4367,24,2,2024-02-20,539000.0,532000.0,59,12.01,11983.43,Approved,,Medium,2024-03-08,Defaulted
3152,1468,9,5,2024-01-26,477000.0,374000.0,9,10.9,43465.62,Approved,,Medium,2024-02-11,Closed
3153,4216,11,1,2024-12-01,4136000.0,3357000.0,236,9.43,31318.01,Approved,,High,2024-12-06,Active
3154,4936,50,2,2024-05-19,802000.0,753000.0,20,13.68,42318.34,Approved,,Medium,2024-05-25,Active
3155,1712,23,6,2023-11-30,1127000.0,872000.0,70,12.81,17749.16,Approved,,High,2023-12-09,Active
3156,2065,43,4,2025-01-09,1431000.0,1411000.0,171,9.86,15391.95,Approved,,Low,2025-01-22,Active
3157,106,52,6,2024-01-20,781000.0,678000.0,63,16.45,16138.97,Approved,,Medium,2024-02-08,Active
3158,5916,39,4,2024-11-25,1225000.0,,142,,,Rejected,Incomplete Documentation,,,NA
3159,29,25,5,2025-07-19,575000.0,,15,,,Rejected,Existing Default History,,,NA
3160,2268,54,5,2024-10-13,157000.0,,22,,,Rejected,Incomplete Documentation,,,NA
3161,1099,18,4,2023-08-06,701000.0,544000.0,131,9.38,6650.34,Approved,,Low,2023-08-19,Active
3162,3189,11,3,2025-05-12,1427000.0,1085000.0,72,11.68,21031.84,Approved,,Low,2025-05-17,Active
3163,205,24,2,2024-11-09,352000.0,,60,,,Rejected,Insufficient Income,,,NA
3164,1955,44,6,2025-01-08,149000.0,124000.0,102,13.3,2035.71,Approved,,Medium,2025-01-24,Closed
3165,2856,12,4,2024-06-14,704000.0,,122,,,Rejected,Insufficient Income,,,NA
3166,5863,9,4,2023-07-13,1302000.0,1077000.0,122,9.5,13799.12,Approved,,Medium,2023-08-01,Closed
3167,889,31,1,2025-09-02,2589000.0,2480000.0,187,8.45,23897.27,Approved,,Low,2025-09-19,Closed
3168,3667,15,6,2023-09-22,220000.0,,105,,,Rejected,Existing Default History,,,NA
3169,4170,14,3,2025-04-29,1433000.0,,65,,,Rejected,Insufficient Income,,,NA
3170,3998,2,6,2024-07-21,326000.0,,32,,,Pending,,,,NA
3171,4747,42,6,2026-04-27,2358000.0,,65,,,Rejected,Unverifiable Employment,,,NA
3172,5517,30,2,2023-07-25,121000.0,,27,,,Pending,,,,NA
3173,3964,1,3,2025-10-13,580000.0,534000.0,60,10.48,11472.45,Approved,,Low,2025-10-19,Active
3174,1571,26,4,2024-09-30,1891000.0,,147,,,Rejected,High Debt-to-Income Ratio,,,NA
3175,2600,52,5,2025-11-24,489000.0,461000.0,34,7.89,15175.12,Approved,,Low,2025-11-28,Closed
3176,5931,35,2,2024-01-11,366000.0,342000.0,29,13.01,13807.31,Approved,,Medium,2024-01-19,Active
3177,833,55,5,2024-05-23,563000.0,,35,,,Pending,,,,NA
3178,2034,49,5,2025-10-18,199000.0,,29,,,Pending,,,,NA
3179,633,42,6,2025-03-19,782000.0,716000.0,18,13.4,44130.22,Approved,,Low,2025-04-04,Closed
3180,684,38,4,2024-05-24,422000.0,,124,,,Pending,,,,NA
3181,4393,16,2,2025-11-28,739000.0,722000.0,44,15.17,21494.53,Approved,,Low,2025-12-17,Defaulted
3182,3052,45,5,2025-02-15,312000.0,291000.0,22,9.67,14487.47,Approved,,High,2025-03-04,Closed
3183,3064,6,5,2026-02-17,408000.0,367000.0,9,9.1,42339.51,Approved,,High,2026-03-01,Active
3184,1008,42,1,2025-06-07,1744000.0,,87,,,Pending,,,,NA
3185,3724,26,3,2025-10-30,1007000.0,,34,,,Rejected,Unverifiable Employment,,,NA
3186,962,41,4,2024-06-21,1851000.0,1398000.0,162,11.58,17098.9,Approved,,High,2024-06-30,Written-Off
3187,4654,17,5,2024-12-21,621000.0,527000.0,27,9.32,21711.93,Approved,,Medium,2025-01-11,Active
3188,453,23,1,2026-06-29,2672000.0,2633000.0,70,10.37,50288.56,Approved,,Low,2026-07-09,Written-Off
3189,1283,11,1,2024-03-18,1488000.0,1152000.0,131,9.99,14477.03,Approved,,Low,2024-04-04,Written-Off
3190,2792,26,6,2023-12-02,419000.0,,24,,,Withdrawn,,,,NA
3191,1353,35,6,2024-01-17,1026000.0,914000.0,55,14.3,22750.15,Approved,,Low,2024-01-21,Active
3192,4799,8,4,2026-01-05,2476000.0,2391000.0,156,9.21,26343.27,Approved,,Low,2026-01-16,Closed
3193,336,2,5,2025-02-16,756000.0,710000.0,27,9.57,29333.26,Approved,,Low,2025-03-01,Active
3194,2954,5,5,2024-08-28,768000.0,589000.0,23,9.93,28228.43,Approved,,Medium,2024-09-13,Active
3195,1328,38,4,2026-01-22,550000.0,,141,,,Pending,,,,NA
3196,3806,52,2,2025-03-28,334000.0,,31,,,Rejected,Incomplete Documentation,,,NA
3197,5038,30,5,2026-04-27,613000.0,,14,,,Rejected,Low Credit Score,,,NA
3198,2027,30,4,2024-03-16,992000.0,,85,,,Pending,,,,NA
3199,4470,19,5,2025-11-09,737000.0,715000.0,26,9.45,30519.08,Approved,,Medium,2025-11-30,Closed
3200,5914,11,1,2026-06-11,2632000.0,2586000.0,245,8.77,22714.47,Approved,,High,2026-06-15,Active
3201,2948,44,6,2024-11-06,1244000.0,,85,,,Pending,,,,NA
3202,429,16,5,2024-10-24,284000.0,225000.0,30,7.86,8285.45,Approved,,Medium,2024-10-28,Active
3203,5700,5,1,2025-12-28,4881000.0,,153,,,Pending,,,,NA
3204,5627,14,1,2025-05-12,3070000.0,2459000.0,187,10.12,26182.4,Approved,,Low,2025-05-17,Active
3205,2863,39,1,2026-03-29,2678000.0,,123,,,Rejected,Existing Default History,,,NA
3206,1236,17,4,2023-09-22,2267000.0,,171,,,Rejected,High Debt-to-Income Ratio,,,NA
3207,69,45,1,2023-08-11,3919000.0,3399000.0,305,10.19,31232.07,Approved,,Low,2023-08-23,Closed
3208,399,43,2,2024-11-13,1445000.0,1119000.0,53,16.62,29941.45,Approved,,Medium,2024-12-01,Defaulted
3209,2021,10,6,2025-12-03,566000.0,473000.0,29,11.48,18754.74,Approved,,Low,2025-12-16,Defaulted
3210,3024,12,5,2024-05-22,599000.0,,21,,,Rejected,Incomplete Documentation,,,NA
3211,4247,38,1,2026-02-04,2173000.0,2003000.0,175,9.79,21536.96,Approved,,Low,2026-02-15,Active
3212,4926,9,4,2025-09-03,2078000.0,,139,,,Pending,,,,NA
3213,4500,51,2,2024-02-11,1064000.0,960000.0,52,13.44,24456.78,Approved,,Medium,2024-02-22,Active
3214,4272,4,3,2025-12-19,362000.0,334000.0,66,12.14,6961.35,Approved,,Medium,2026-01-07,Active
3215,4494,50,4,2025-01-16,2123000.0,,178,,,Rejected,Incomplete Documentation,,,NA
3216,4406,26,2,2024-05-15,792000.0,,56,,,Rejected,Incomplete Documentation,,,NA
3217,1419,49,5,2025-06-20,122000.0,,34,,,Withdrawn,,,,NA
3218,5857,18,2,2025-09-24,228000.0,,16,,,Rejected,Existing Default History,,,NA
3219,819,6,4,2025-10-13,2425000.0,2347000.0,169,11.36,27893.08,Approved,,Low,2025-10-31,Active
3220,5730,40,5,2026-03-01,697000.0,523000.0,21,8.1,26795.39,Approved,,Low,2026-03-17,Closed
3221,3706,43,3,2023-10-17,1184000.0,1019000.0,51,12.46,25836.63,Approved,,Low,2023-10-26,Active
3222,3783,43,2,2026-01-27,1456000.0,,26,,,Rejected,Incomplete Documentation,,,NA
3223,5373,7,6,2025-11-02,730000.0,728000.0,108,16.32,12899.92,Approved,,Low,2025-11-15,Closed
3224,684,7,4,2025-08-20,907000.0,853000.0,136,10.62,10810.69,Approved,,Medium,2025-09-01,Closed
3225,5345,33,2,2026-05-13,791000.0,734000.0,56,15.74,18587.09,Approved,,Low,2026-06-03,Active
3226,932,17,1,2025-10-16,1240000.0,938000.0,266,9.84,8680.43,Approved,,Low,2025-10-30,Defaulted
3227,754,1,5,2024-11-20,603000.0,571000.0,21,8.5,29358.9,Approved,,Medium,2024-12-05,Defaulted
3228,2648,52,3,2025-05-26,557000.0,550000.0,30,9.87,20763.05,Approved,,Low,2025-06-14,Active
3229,5130,49,5,2025-07-02,147000.0,127000.0,11,7.57,11987.03,Approved,,Low,2025-07-10,Active
3230,4506,24,3,2024-02-01,667000.0,,42,,,Rejected,Insufficient Income,,,NA
3231,4668,21,2,2023-10-08,1110000.0,1065000.0,12,12.86,95052.96,Approved,,Medium,2023-10-25,Active
3232,5173,24,4,2024-05-29,859000.0,850000.0,132,10.27,10772.17,Approved,,Low,2024-06-09,Active
3233,410,16,5,2024-05-17,371000.0,,12,,,Withdrawn,,,,NA
3234,5232,42,6,2024-11-08,227000.0,,99,,,Withdrawn,,,,NA
3235,4310,50,6,2026-02-09,130000.0,102000.0,20,12.74,5687.52,Approved,,Medium,2026-02-28,Closed
3236,1606,28,1,2024-09-22,2053000.0,1876000.0,117,8.9,24040.56,Approved,,Medium,2024-10-07,Closed
3237,1365,14,6,2026-03-10,1297000.0,,96,,,Rejected,Unverifiable Employment,,,NA
3238,1667,55,2,2025-05-22,375000.0,,51,,,Rejected,High Debt-to-Income Ratio,,,NA
3239,358,41,2,2025-07-31,783000.0,675000.0,58,13.72,15984.1,Approved,,High,2025-08-20,Closed
3240,2638,41,4,2023-11-10,1117000.0,,134,,,Rejected,High Debt-to-Income Ratio,,,NA
3241,3183,29,1,2025-06-27,6717000.0,,122,,,Withdrawn,,,,NA
3242,3506,38,6,2025-11-25,387000.0,342000.0,104,16.01,6100.0,Approved,,Medium,2025-12-03,Closed
3243,2656,16,2,2026-05-05,412000.0,394000.0,14,15.02,30855.93,Approved,,Low,2026-05-15,Active
3244,4742,10,5,2025-02-18,781000.0,,13,,,Rejected,Insufficient Income,,,NA
3245,3756,53,1,2024-08-07,1044000.0,790000.0,356,10.38,7167.5,Approved,,Low,2024-08-22,Active
3246,3254,7,3,2025-10-07,536000.0,,38,,,Pending,,,,NA
3247,4648,15,3,2023-09-23,512000.0,435000.0,56,9.37,9619.36,Approved,,Low,2023-10-09,Closed
3248,3431,23,4,2024-10-10,1198000.0,915000.0,128,10.21,11761.51,Approved,,Medium,2024-10-27,Closed
3249,5550,11,6,2024-03-31,622000.0,,64,,,Withdrawn,,,,NA
3250,3146,29,6,2024-08-09,744000.0,,41,,,Rejected,Incomplete Documentation,,,NA
3251,1935,50,4,2025-07-16,373000.0,,68,,,Withdrawn,,,,NA
3252,3843,38,2,2024-01-30,116000.0,95000.0,53,13.73,2400.46,Approved,,Medium,2024-02-20,Defaulted
3253,2684,38,4,2025-10-19,724000.0,668000.0,64,9.84,13456.53,Approved,,Low,2025-10-27,Defaulted
3254,685,45,1,2023-12-21,1984000.0,1605000.0,120,8.72,20089.05,Approved,,High,2024-01-08,Closed
3255,1552,3,6,2024-04-20,2205000.0,1805000.0,25,14.33,83939.89,Approved,,Medium,2024-05-06,Closed
3256,3933,30,1,2025-11-25,2095000.0,1582000.0,132,8.9,18834.73,Approved,,Medium,2025-12-13,Active
3257,947,17,5,2025-05-23,400000.0,355000.0,33,9.17,12211.75,Approved,,Low,2025-06-07,Closed
3258,2072,39,1,2025-01-25,1261000.0,990000.0,77,10.35,17649.03,Approved,,Medium,2025-02-04,Active
3259,3782,1,5,2024-10-05,584000.0,565000.0,17,7.53,35143.56,Approved,,Low,2024-10-26,Closed
3260,3845,9,1,2025-05-07,1213000.0,1121000.0,351,8.96,9033.72,Approved,,Medium,2025-05-20,Closed
3261,1787,21,1,2026-05-03,3983000.0,,93,,,Rejected,Existing Default History,,,NA
3262,1331,27,4,2024-08-20,266000.0,,124,,,Rejected,Unverifiable Employment,,,NA
3263,5031,32,2,2025-08-17,374000.0,316000.0,58,12.19,7236.84,Approved,,Low,2025-08-30,Active
3264,1779,21,2,2026-01-20,603000.0,511000.0,30,15.87,20746.11,Approved,,Medium,2026-02-10,Closed
3265,3946,32,3,2025-05-04,834000.0,655000.0,30,10.39,24885.42,Approved,,High,2025-05-19,Closed
3266,3805,47,1,2023-08-02,1591000.0,,225,,,Pending,,,,NA
3267,4555,55,4,2025-05-12,745000.0,651000.0,64,9.41,12975.95,Approved,,Medium,2025-05-16,Closed
3268,3667,31,1,2025-11-09,1165000.0,,274,,,Rejected,Existing Default History,,,NA
3269,2973,42,1,2025-04-12,3944000.0,,283,,,Rejected,High Debt-to-Income Ratio,,,NA
3270,5496,43,5,2024-02-20,692000.0,574000.0,28,8.38,22640.76,Approved,,Low,2024-03-11,Active
3271,1786,9,4,2024-10-24,1567000.0,1346000.0,61,11.67,29357.89,Approved,,Low,2024-10-28,Active
3272,1890,46,3,2026-05-03,1347000.0,1216000.0,18,11.65,73956.62,Approved,,Medium,2026-05-08,Defaulted
3273,2075,17,2,2024-11-19,581000.0,,34,,,Pending,,,,NA
3274,1463,4,1,2025-10-12,2289000.0,,359,,,Pending,,,,NA
3275,5475,36,5,2023-08-15,168000.0,,10,,,Pending,,,,NA
3276,4212,22,1,2025-09-09,3086000.0,,242,,,Pending,,,,NA
3277,1917,8,4,2024-02-11,979000.0,758000.0,87,11.23,12774.04,Approved,,High,2024-02-23,Active
3278,1720,46,5,2023-06-30,113000.0,,25,,,Rejected,Existing Default History,,,NA
3279,4747,30,4,2024-01-14,1522000.0,1312000.0,143,10.69,16262.85,Approved,,Low,2024-01-18,Active
3280,150,15,1,2025-05-04,1007000.0,903000.0,282,8.49,7402.51,Approved,,Low,2025-05-20,Active
3281,2028,41,4,2024-08-31,1829000.0,,61,,,Rejected,High Debt-to-Income Ratio,,,NA
3282,4413,20,1,2025-08-30,2248000.0,,117,,,Rejected,Low Credit Score,,,NA
3283,4300,4,5,2025-10-16,656000.0,,22,,,Rejected,Insufficient Income,,,NA
3284,4570,12,5,2024-04-17,81000.0,63000.0,31,9.09,2287.85,Approved,,Low,2024-04-20,Closed
3285,1626,24,1,2025-05-09,3858000.0,,177,,,Rejected,High Debt-to-Income Ratio,,,NA
3286,4152,43,6,2026-05-11,263000.0,226000.0,52,16.5,6112.08,Approved,,Medium,2026-06-01,Defaulted
3287,3823,51,2,2025-12-06,625000.0,615000.0,44,10.56,16918.12,Approved,,Medium,2025-12-26,Active
3288,4422,16,6,2023-12-21,2540000.0,1935000.0,21,13.11,103616.84,Approved,,Low,2023-12-30,Closed
3289,419,5,4,2025-10-30,1513000.0,,79,,,Rejected,Low Credit Score,,,NA
3290,1125,30,4,2025-10-25,804000.0,753000.0,153,10.58,8984.32,Approved,,Medium,2025-11-05,Closed
3291,1814,20,1,2026-06-26,11158000.0,,340,,,Withdrawn,,,,NA
3292,4871,30,1,2023-11-20,3099000.0,2512000.0,67,10.38,49558.0,Approved,,Medium,2023-12-04,Written-Off
3293,2645,6,2,2026-01-07,716000.0,,51,,,Rejected,Incomplete Documentation,,,NA
3294,5705,37,1,2023-11-21,1832000.0,,86,,,Rejected,Insufficient Income,,,NA
3295,4518,25,1,2024-10-12,1023000.0,888000.0,294,9.11,7559.55,Approved,,Medium,2024-10-22,Active
3296,2062,40,1,2025-09-25,8422000.0,,84,,,Rejected,Incomplete Documentation,,,NA
3297,3706,20,6,2026-04-30,1924000.0,,86,,,Rejected,Insufficient Income,,,NA
3298,3456,25,3,2025-01-21,627000.0,,62,,,Rejected,Insufficient Income,,,NA
3299,1219,50,6,2023-08-07,213000.0,207000.0,24,15.29,10065.28,Approved,,High,2023-08-17,Defaulted
3300,4066,48,3,2025-12-07,363000.0,350000.0,62,10.4,7320.86,Approved,,Low,2025-12-21,Active
3301,148,7,3,2026-03-11,719000.0,,14,,,Rejected,Insufficient Income,,,NA
